# ID,label,width,depth,height,root_density,hull_area,shape_index,sum_eigen,omnivariance,eigenentropy,linearity,planarity,sphericity,curvature,n_points,elong_xy,elong_yz,elong_xz,volume,prof_x_0,prof_x_1,prof_x_2,prof_x_3,prof_x_4,prof_x_5,prof_y_0,prof_y_1,prof_y_2,prof_y_3,prof_y_4,prof_y_5,prof_z_0,prof_z_1,prof_z_2,prof_z_3,prof_z_4,prof_z_5
 305.00000,   3.00000, 474.82001, 355.25000,  15.07000,   0.20388,   5.28206,   0.55651,   8.42861,   0.94424, -13.95782,   0.82741,   0.15899,   0.01360,   0.01146, 103.00000,   1.33658,  23.57331,  31.50761,   0.00004,   0.04660,   0.13981,   1.07184,   0.74563,   0.16311,   0.23301,   0.65637,   0.14768,   0.13127,   0.13127,   0.37741,   0.24614,   0.20628,   0.10726,   0.12377,   0.01650,   0.07426,   0.32179
 306.00000,   3.00000, 228.20000,  73.58000,  15.34000,   0.07161,  31.05059,   1.35735,   1.22727,   0.30347,   0.75998,   0.69218,   0.15463,   0.15317,   0.10484, 391.00000,   3.10139,   4.79661,  14.87613,   0.00152,   0.18371,   0.61597,   0.04106,   0.00216,   0.00000,   0.00216,   0.03087,   0.01816,   0.06174,   0.37591,   0.16707,   0.05630,   0.01614,   0.01467,   0.15551,   0.12470,   0.08802,   0.17458
 307.00000,   3.00000, 318.60999, 457.39001,  16.17000,   0.00775,  28.28344,   0.85361,   4.96671,   0.80227,  -4.94650,   0.76050,   0.20293,   0.03657,   0.02865, 129.00000,   1.43558,  28.28632,  19.70376,   0.00005,   0.00631,   0.01893,   0.04418,   0.03471,   0.04733,   0.25559,   0.04183,   0.49356,   0.45173,   0.05856,   0.02510,   0.00837,   0.20776,   0.04691,   0.02681,   0.18095,   0.01340,   0.38871
 308.00000,   3.00000, 145.57001, 488.19000,  12.26000,   0.00862,  12.35908,   0.55680,   2.11259,   0.15077,  -1.15282,   0.96865,   0.01813,   0.01322,   0.01265, 232.00000,   3.35364,  39.81971,  11.87356,   0.00027,   0.12400,   0.49598,   1.50566,   1.27538,   0.44284,   0.26571,   0.11610,   0.06669,   0.10127,   0.07904,   0.07904,   0.13092,   0.10299,   0.03433,   0.01144,   0.00572,   0.06866,   1.10429
 309.00000,   3.00000,  18.99000, 325.17001,  14.12000,   0.01529,   7.88133,   0.59940,   0.90189,   0.25169,   0.92323,   0.65688,   0.08120,   0.26191,   0.16318, 327.00000,  17.12321,  23.02902,   1.34490,   0.00375,   0.15483,   0.17459,   0.20753,   0.19436,   0.16471,   0.18118,   0.38567,   0.77134,   0.73628,   0.89990,   0.65447,   0.37398,   0.04349,   0.08970,   0.07339,   0.06524,   0.06524,   0.55182
 310.00000,   3.00000,  16.47000, 130.41000,  16.57000,   0.02217,  13.89855,   0.59434,   1.70276,   0.32967,   0.42484,   0.42078,   0.52456,   0.05465,   0.03345, 406.00000,   7.91803,   7.87024,   1.00607,   0.01141,   0.08110,   0.31539,   1.23453,   1.23453,   0.67584,   0.11715,   0.14792,   0.09195,   0.06396,   0.05197,   0.08395,   0.10128,   0.01210,   0.03803,   0.01210,   0.20742,   0.29038,   0.14173
 311.00000,   3.00000, 306.82001, 141.17999,  13.73000,   0.08000,   4.55991,   0.33306,   4.44561,   0.42723,  -4.28053,   0.75389,   0.23901,   0.00710,   0.00566, 125.00000,   2.17325,  10.28259,  22.34667,   0.00021,   0.11429,   1.25715,   2.97144,   1.37143,   1.08572,   0.34286,   0.20677,   0.09600,   0.14769,   0.16985,   0.11815,   0.18462,   0.03349,   0.02233,   0.02233,   0.01116,   0.00558,   0.60279
 312.00000,   3.00000,   6.65000, 247.28000,  17.11000,   0.23016,   9.12748,   0.68274,  12.50165,   1.90427, -25.26304,   0.86797,   0.08855,   0.04348,   0.03699, 126.00000,  37.18491,  14.45236,   2.57293,   0.00448,   0.21515,   0.14343,   0.11474,   0.08606,   0.37292,   0.87493,   0.82357,   0.02112,   0.00000,   0.00000,   0.00000,   0.48569,   0.07633,   0.06361,   0.06361,   0.07209,   0.02968,   0.22898
 313.00000,   3.00000, 293.66000, 133.85001,  10.98000,   0.02967,  19.56774,   0.77630,   2.28254,   0.16734,  -1.36172,   0.95602,   0.03347,   0.01051,   0.00996, 337.00000,   2.19395,  12.19034,  26.74497,   0.00078,   0.00733,   0.06594,   0.95982,   1.18695,   0.21981,   0.02931,   0.11869,   0.06160,   0.06310,   0.06160,   0.05108,   0.15025,   0.02398,   0.05995,   0.01199,   0.00899,   0.16186,   0.74334
 314.00000,   3.00000, 421.78000, 266.23999,  14.59000,   0.08491,   1.31511,   0.29994,   5.34201,   0.32488,  -8.10826,   0.98297,   0.00252,   0.01450,   0.01406, 106.00000,   1.58421,  18.24810,  28.90882,   0.00006,   0.13585,   0.40755,   0.72453,   1.44906,   1.40377,   0.67925,   0.14422,   0.61292,   0.82924,   1.04556,   0.79319,   0.39659,   0.02592,   0.02592,   0.17106,   0.02073,   0.21252,   0.09330
 315.00000,   3.00000, 499.97000,  44.46000,  12.33000,   0.13393,   0.89157,   0.24912,   7.45175,   0.31437, -14.21157,   0.98930,   0.00329,   0.00741,   0.00728, 112.00000,  11.24539,   3.60584,  40.54904,   0.00041,   0.49198,   1.80392,   1.31194,   0.81996,   1.25727,   0.43731,   0.90036,   1.66567,   0.99040,   0.85534,   0.27011,   0.36014,   0.10386,   0.06013,   0.06560,   0.07106,   0.14213,   0.16946
 316.00000,   3.00000, 478.57999, 129.52000,  14.97000,   0.09150,  20.44448,   0.82950,   2.24220,   0.27606,  -0.53566,   0.73739,   0.24779,   0.01481,   0.01160, 306.00000,   3.69503,   8.65197,  31.96925,   0.00033,   0.01183,   0.00845,   0.03043,   0.07607,   0.28060,   0.10987,   0.00621,   0.01241,   0.27302,   0.40333,   0.85629,   0.34748,   0.02186,   0.02342,   0.04996,   0.08118,   0.06401,   0.23729
 317.00000,   3.00000,  10.36000,   9.56000,  12.63000,   0.04484,  18.66195,   0.82147,   4.63507,   0.77385,  -3.88560,   0.60421,   0.36139,   0.03440,   0.02405, 223.00000,   1.08368,   1.32113,   1.21911,   0.17827,   0.04312,   0.01725,   0.00862,   0.03449,   0.48293,   1.33667,   0.16975,   0.08488,   0.07639,   0.08205,   0.11034,   0.10751,   0.02615,   0.00000,   0.02353,   0.49942,   0.00000,   0.03399
 318.00000,   3.00000, 353.89999,  77.13000,  17.51000,   0.19394,   4.19463,   0.28807,   3.30479,   0.34089,  -1.96693,   0.65794,   0.33417,   0.00789,   0.00585, 165.00000,   4.58836,   4.40491,  20.21130,   0.00035,   0.16090,   0.28962,   1.31938,   1.73772,   1.15848,   0.64360,   0.37922,   0.21299,   0.05714,   0.05714,   0.04675,   0.10390,   0.03886,   0.03886,   0.02914,   0.02590,   0.21695,   0.18457
 319.00000,   3.00000, 329.23999, 266.23999,  14.79000,   0.10497,  65.30755,   0.83698,   3.66552,   0.70589,  -2.01418,   0.55827,   0.38762,   0.05411,   0.03618, 181.00000,   1.23663,  18.00134,  22.26097,   0.00014,   0.01543,   0.00600,   0.01114,   0.10627,   0.00943,   0.00686,   0.21596,   0.30234,   0.71266,   0.46431,   0.12957,   0.12957,   0.03367,   0.14217,   0.17959,   0.17959,   0.02993,   0.11224
 320.00000,   3.00000, 245.74001, 463.04999,  17.20000,   0.06040,   2.34860,   0.39597,   3.95515,   0.36136,  -4.26351,   0.93618,   0.04881,   0.01501,   0.01391, 149.00000,   1.88431,  26.92150,  14.28720,   0.00008,   0.16001,   0.32001,   1.30672,   1.22671,   0.64002,   0.32001,   0.14846,   0.53815,   1.05775,   0.38970,   0.42681,   0.20413,   0.02694,   0.01010,   0.08417,   0.10774,   0.03367,   0.23905
 321.00000,   3.00000,  11.04000, 495.04001,  16.26000,   0.03731,  12.72483,   0.55190,   3.20037,   0.34878,  -1.62996,   0.54691,   0.44416,   0.00893,   0.00611, 268.00000,  44.84054,  30.44525,   1.47282,   0.00302,   0.07537,   0.09575,   0.05704,   0.06111,   0.10797,   0.14871,   0.09219,   0.34240,   1.01404,   1.69885,   0.25022,   0.13169,   0.00772,   0.07720,   0.00515,   0.29079,   0.21873,   0.09007
 322.00000,   3.00000, 320.44000, 493.81000,  18.30000,   0.14211,  10.98156,   0.85600,   1.60941,   0.50659,   0.91276,   0.33768,   0.22885,   0.43345,   0.20682, 190.00000,   1.54104,  26.98414,  17.51037,   0.00007,   0.20776,   0.48200,   0.68144,   0.19114,   0.00831,   0.00831,   0.04128,   0.10320,   0.90127,   0.14448,   0.07568,   0.04128,   0.04343,   0.10547,   0.02482,   0.06514,   0.08376,   0.26678
 323.00000,   3.00000,  51.76000,  53.86000,  17.04000,   0.19802,   8.25370,   0.69152,   7.77976,   1.21076, -11.92531,   0.86073,   0.09432,   0.04495,   0.03796, 101.00000,   1.04057,   3.16080,   3.03756,   0.00213,   1.16810,   0.16687,   0.00000,   0.00000,   0.13350,   0.21693,   0.04264,   0.48321,   0.51163,   0.35530,   0.01421,   0.02842,   0.04462,   0.05099,   0.05737,   0.14660,   0.10836,   0.23584
 324.00000,   3.00000, 129.14999, 466.38000,  19.47000,   0.14433,   3.05195,   0.39174,   1.05511,   0.21048,   0.76520,   0.48457,   0.45516,   0.06025,   0.03824, 194.00000,   3.61115,  23.95376,   6.63328,   0.00017,   0.37008,   1.03094,   1.11024,   1.21598,   1.03094,   0.37008,   0.15320,   0.22980,   0.30640,   0.64154,   0.27768,   0.24895,   0.01858,   0.01858,   0.04876,   0.03947,   0.03483,   0.29024
 325.00000,   3.00000, 404.75000, 229.22000,  14.95000,   0.09630,  12.48243,   0.68244,   4.76799,   0.49623,  -5.96311,   0.94647,   0.02700,   0.02653,   0.02457, 135.00000,   1.76577,  15.33243,  27.07356,   0.00010,   0.60875,   0.10774,   0.00539,   0.00000,   0.00000,   0.00539,   0.10405,   0.25269,   0.95132,   0.37161,   0.08919,   0.23783,   0.02800,   0.03200,   0.18802,   0.09601,   0.06001,   0.13601
 326.00000,   3.00000, 316.42001, 229.38000,  15.31000,   0.14615,  15.97723,   0.88933,   2.75237,   0.53668,  -1.07429,   0.87078,   0.02033,   0.10888,   0.08794, 130.00000,   1.37946,  14.98236,  20.66752,   0.00012,   0.00688,   0.00000,   0.00688,   0.00000,   0.35080,   0.52963,   0.00982,   0.02946,   0.23568,   0.83469,   0.07856,   0.08838,   0.04536,   0.07938,   0.07371,   0.15876,   0.03402,   0.34587
 327.00000,   3.00000,  93.12000, 126.58000,  20.16000,   0.07534,  23.65915,   1.01670,   1.29437,   0.23844,   0.66116,   0.41601,   0.53759,   0.04639,   0.02845, 292.00000,   1.35932,   6.27877,   4.61905,   0.00123,   0.01367,   0.03906,   0.36525,   0.08204,   0.05469,   0.01563,   0.27998,   0.67860,   0.26100,   0.05695,   0.03322,   0.07593,   0.01935,   0.02258,   0.06613,   0.06129,   0.05645,   0.24516
 328.00000,   3.00000, 116.87000, 170.92000,  15.24000,   0.19672,   5.25188,   0.53946,   4.49171,   0.78330,  -3.66939,   0.65575,   0.30330,   0.04095,   0.02956, 122.00000,   1.46248,  11.21522,   7.66863,   0.00040,   0.14236,   0.12942,   0.10354,   0.09060,   0.38827,   0.72476,   0.12143,   0.89051,   1.13338,   0.22263,   0.04048,   0.06072,   0.04407,   0.03525,   0.11898,   0.09695,   0.18068,   0.06170
 329.00000,   3.00000, 386.89999, 460.72000,  18.24000,   0.02105,   4.43152,   0.51177,   2.77110,   0.33329,  -1.42887,   0.81040,   0.17351,   0.01608,   0.01334, 190.00000,   1.19080,  25.25876,  21.21161,   0.00006,   0.07555,   0.12088,   0.96701,   1.45052,   0.22664,   0.03022,   0.19166,   0.73015,   0.33769,   0.30119,   0.14603,   0.02738,   0.05558,   0.02526,   0.02021,   0.12632,   0.10358,   0.14905
 330.00000,   3.00000, 354.87000, 131.19000,  17.00000,   0.04419,  26.47460,   0.96415,   1.20442,   0.21642,   0.68659,   0.45095,   0.50642,   0.04261,   0.02677, 430.00000,   2.70501,   7.71705,  20.87469,   0.00054,   0.02192,   0.11948,   0.06467,   0.20936,   0.03946,   0.01644,   0.22133,   0.63192,   0.37851,   0.05132,   0.04491,   0.05132,   0.01932,   0.01288,   0.05796,   0.09016,   0.04079,   0.24043
 331.00000,   3.00000, 421.98001,   2.44000,  12.90000,   0.30769,   1.24115,   0.29268,   4.96369,   0.30353,  -7.15596,   0.98063,   0.00637,   0.01299,   0.01259, 117.00000, 172.94191,   5.28686,  32.71161,   0.00881,   0.12820,   0.34188,   0.59828,   0.51282,   1.58118,   1.83759,   0.10758,   1.25516,   1.61377,   0.86068,   0.17931,   0.17931,   0.05757,   0.02878,   0.11513,   0.04797,   0.08155,   0.23027
 332.00000,   3.00000, 173.03999,  78.09000,  15.09000,   0.06912,   8.58136,   0.55170,   2.44438,   0.28986,  -0.71833,   0.68225,   0.30539,   0.01235,   0.00928, 217.00000,   2.21590,   5.17495,  11.46719,   0.00106,   0.27086,   0.85771,   1.10599,   0.20314,   0.00000,   0.01129,   0.23506,   0.27889,   0.11952,   0.12351,   0.02390,   0.08367,   0.04997,   0.04997,   0.05473,   0.04997,   0.17608,   0.13563
 333.00000,   3.00000, 412.14001, 268.76999,  14.69000,   0.05650,  37.25322,   1.15116,   3.94557,   0.42653,  -4.16773,   0.95434,   0.01075,   0.03491,   0.03231, 177.00000,   1.53343,  18.29611,  28.05580,   0.00011,   0.35164,   0.00938,   0.00234,   0.03048,   0.00703,   0.01407,   0.03767,   0.18833,   0.74388,   0.40490,   0.17891,   0.11300,   0.04358,   0.07159,   0.18054,   0.05292,   0.11829,   0.08405
 334.00000,   3.00000, 199.94000, 126.71000,  16.79000,   0.14179,   5.55895,   0.51723,   5.59384,   0.76818,  -6.81617,   0.83757,   0.13561,   0.02682,   0.02255, 134.00000,   1.57793,   7.54675,  11.90827,   0.00032,   0.03954,   0.04942,   0.23722,   0.72156,   0.19769,   0.07907,   0.40299,   0.11194,   0.51493,   0.94030,   0.71642,   0.31343,   0.02786,   0.03184,   0.12736,   0.02388,   0.05970,   0.26269
 335.00000,   3.00000,  11.67000, 476.10001,  16.36000,   0.06557,  27.73966,   1.04137,   3.75329,   0.71030,  -2.33875,   0.68057,   0.26432,   0.05510,   0.04009, 305.00000,  40.79688,  29.10145,   1.40188,   0.00336,   0.04256,   0.04729,   0.03783,   0.15132,   0.88430,   0.27900,   0.17128,   0.05766,   0.07631,   0.06105,   0.06275,   0.08819,   0.00678,   0.06550,   0.00678,   0.44268,   0.07679,   0.09034
 336.00000,   3.00000, 397.45999, 174.03000,  16.21000,   0.07018,   1.33685,   0.23435,  11.60195,   0.42177, -27.35290,   0.98697,   0.00916,   0.00388,   0.00381, 114.00000,   2.28386,  10.73596,  24.51942,   0.00010,   0.61590,   0.89585,   1.06383,   1.45576,   1.73572,   0.61590,   1.07412,   1.09560,   0.17186,   0.04296,   0.02148,   0.04296,   0.08503,   0.05527,   0.05952,   0.06802,   0.06802,   0.14880
 337.00000,   3.00000,  26.59000, 424.26999,  24.90000,   0.09756,   2.13867,   0.36619,   5.46371,   0.50053,  -7.72264,   0.94440,   0.03853,   0.01707,   0.01591, 123.00000,  15.95599,  17.03895,   1.06787,   0.00044,   0.25562,   0.23432,   1.08638,   0.70295,   0.08521,   0.25562,   0.12589,   0.15736,   1.03856,   1.07003,   1.13298,   0.34619,   0.03714,   0.04127,   0.07841,   0.02889,   0.08667,   0.23524
 338.00000,   3.00000, 309.51001,  74.01000,  18.02000,   0.05983,  11.75501,   0.81995,   7.21350,   0.90730, -11.45683,   0.92644,   0.03650,   0.03706,   0.03337, 117.00000,   4.18200,   4.10710,  17.17591,   0.00028,   0.01838,   0.58818,   0.45952,   0.00000,   0.00000,   0.00919,   0.01218,   0.03654,   0.54815,   0.52378,   0.20708,   0.09745,   0.04896,   0.03264,   0.03672,   0.04488,   0.10199,   0.21215
 339.00000,   3.00000, 319.32999, 344.57001,  14.85000,   0.08125,  38.51441,   0.86510,   3.11000,   0.66353,  -1.13002,   0.60899,   0.31213,   0.07888,   0.05366, 160.00000,   1.07904,  23.20335,  21.50369,   0.00010,   0.00890,   0.00356,   0.00178,   0.00178,   0.04274,   0.22614,   0.05405,   0.79054,   0.12838,   0.06081,   0.01351,   0.03378,   0.03769,   0.03392,   0.06407,   0.13191,   0.13191,   0.20352
 340.00000,   3.00000, 244.50999, 466.22000,  17.03000,   0.16102,   1.93896,   0.35884,   2.75361,   0.37840,  -1.56424,   0.89647,   0.06632,   0.03721,   0.03262, 118.00000,   1.90675,  27.37638,  14.35760,   0.00006,   0.45495,   0.69581,   0.56200,   0.53524,   0.58876,   0.32114,   0.23835,   1.90678,   0.87394,   0.59587,   0.55614,   0.51642,   0.08536,   0.03048,   0.04877,   0.03048,   0.06706,   0.45726
 341.00000,   3.00000, 343.82999, 461.06000,  17.74000,   0.13918,   2.60136,   0.38590,   1.55148,   0.25302,   0.24245,   0.78109,   0.17942,   0.03948,   0.03138, 194.00000,   1.34095,  25.98984,  19.38161,   0.00007,   0.16495,   0.28866,   1.34021,   1.48454,   0.57732,   0.14433,   0.14207,   0.72129,   0.65572,   0.29507,   0.18579,   0.12021,   0.03667,   0.02200,   0.06112,   0.08068,   0.08313,   0.19070
 342.00000,   3.00000, 400.41000, 418.47000,  15.05000,   0.10769,   7.01416,   0.69309,   3.86367,   0.55874,  -3.47220,   0.90856,   0.04236,   0.04907,   0.04303, 130.00000,   1.04510,  27.80530,  26.60530,   0.00005,   0.04313,   0.00000,   0.00000,   0.60388,   0.96334,   0.25881,   0.01451,   0.13062,   0.39187,   1.00145,   0.17417,   0.17417,   0.07351,   0.01547,   0.03482,   0.11993,   0.06190,   0.19730
 343.00000,   3.00000, 153.92000, 461.42001,  14.78000,   0.09714,   4.95796,   0.42237,   2.84315,   0.35600,  -1.18834,   0.64479,   0.34102,   0.01419,   0.01036, 175.00000,   2.99779,  31.21920,  10.41407,   0.00017,   0.28731,   0.15962,   0.15962,   0.24900,   0.17877,   0.08300,   0.26996,   0.86388,   1.56578,   1.51179,   0.35095,   0.16198,   0.01909,   0.10309,   0.00764,   0.32453,   0.03818,   0.17563
 344.00000,   3.00000,  16.92000, 471.01001,  17.74000,   0.10135,   3.57770,   0.36923,   2.39381,   0.36003,  -0.61505,   0.71908,   0.25381,   0.02710,   0.02072, 148.00000,  27.83746,  26.55072,   1.04846,   0.00105,   0.32432,   0.64865,   1.52432,   1.10270,   0.81081,   0.38919,   0.12697,   0.45347,   0.43533,   0.16325,   0.06349,   0.09976,   0.02261,   0.02261,   0.03014,   0.09796,   0.14317,   0.24113
 345.00000,   3.00000, 397.59000, 130.67000,  16.52000,   0.01515,  28.05180,   1.10203,   0.97823,   0.20482,   0.82816,   0.26034,   0.66561,   0.07403,   0.04082, 396.00000,   3.04270,   7.90980,  24.06718,   0.00046,   0.02101,   0.05252,   0.11554,   0.20088,   0.11029,   0.01969,   0.21645,   0.63835,   0.23479,   0.23112,   0.05136,   0.08071,   0.02177,   0.01088,   0.04958,   0.11125,   0.03144,   0.25394
 346.00000,   3.00000, 163.61000, 125.97000,  18.76000,   0.10303,   9.13310,   0.55132,   2.85272,   0.77397,  -0.33689,   0.40530,   0.40338,   0.19131,   0.10712, 165.00000,   1.29880,   6.71482,   8.72121,   0.00043,   0.02797,   0.04662,   0.08392,   0.54545,   0.05594,   0.00932,   0.40033,   0.08340,   0.48374,   0.98415,   0.43369,   0.36697,   0.02925,   0.02340,   0.07606,   0.06729,   0.01755,   0.26914
 347.00000,   3.00000, 172.39000, 471.04999,  14.40000,   0.04062,  13.85153,   0.55254,   3.42796,   0.42365,  -1.97892,   0.57842,   0.40835,   0.01323,   0.00922, 320.00000,   2.73247,  32.71178,  11.97152,   0.00027,   0.15330,   0.41274,   1.30897,   1.45048,   0.37736,   0.07075,   0.12667,   0.10165,   0.05942,   0.07037,   0.05942,   0.08288,   0.01070,   0.05565,   0.00428,   0.37243,   0.13913,   0.10274
 348.00000,   3.00000, 397.44000, 188.19000,  14.97000,   0.11667,   1.24483,   0.19961,   6.49578,   0.33698, -10.78482,   0.95040,   0.04631,   0.00329,   0.00312, 120.00000,   2.11191,  12.57113,  26.54908,   0.00011,   1.69232,   2.30771,   1.38463,   2.23079,   1.23078,   0.38462,   0.11824,   0.13513,   0.27027,   1.16554,   0.21959,   0.11824,   0.04664,   0.06996,   0.12593,   0.05131,   0.10728,   0.15858
 349.00000,   3.00000,  14.62000, 434.51001,  11.08000,   0.08527,   2.25083,   0.33636,   1.26443,   0.24079,   0.69083,   0.39594,   0.55214,   0.05191,   0.03135, 129.00000,  29.72023,  39.21567,   1.31949,   0.00183,   0.33565,   0.36762,   0.33565,   0.27172,   0.31967,   0.43155,   0.04116,   1.19366,   1.35830,   1.56410,   1.11133,   0.04116,   0.28800,   0.12960,   0.20160,   0.07200,   0.31680,   0.84959
 350.00000,   3.00000, 269.35999, 140.73000,  14.02000,   0.08871,   4.49370,   0.32988,   4.19064,   0.41344,  -3.61758,   0.70238,   0.29045,   0.00717,   0.00549, 124.00000,   1.91402,  10.03780,  19.21254,   0.00023,   0.22506,   0.45012,   1.96928,   2.36313,   1.51916,   0.45012,   0.20350,   0.09798,   0.15828,   0.18842,   0.09044,   0.19596,   0.03082,   0.01233,   0.01849,   0.04315,   0.02466,   0.63489
 351.00000,   3.00000,  13.12000,  26.18000,  13.08000,   0.02284,  15.09145,   0.55250,   5.00007,   0.44891,  -5.24656,   0.70661,   0.28799,   0.00540,   0.00416, 394.00000,   1.99543,   2.00153,   1.00306,   0.08770,   0.07257,   0.07491,   0.05033,   0.04331,   0.09364,   0.12642,   0.20925,   0.34874,   1.36010,   1.77859,   0.80211,   0.08137,   0.01582,   0.03307,   0.01869,   0.39257,   0.02445,   0.08197
 352.00000,   3.00000, 440.38000, 128.96001,  15.84000,   0.03900,  19.78627,   0.80751,   2.00002,   0.25939,  -0.20029,   0.71273,   0.27042,   0.01684,   0.01292, 359.00000,   3.41486,   8.14141,  27.80175,   0.00040,   0.02323,   0.07115,   0.11907,   0.21636,   0.06825,   0.02323,   0.39793,   0.14470,   0.56434,   0.96227,   0.11576,   0.41240,   0.01592,   0.01326,   0.05040,   0.07693,   0.01724,   0.30243
